filename , node, edge, degree, min_weight, time_in_sec 
mst_100_1000_28,100,1000,0,66182,0.000148
mst_100_1000_29,100,1000,0,65645,0.00015
mst_100_1000_30,100,1000,0,63859,0.00015
mst_100_1000_31,100,1000,0,74151,0.000153
mst_100_1000_32,100,1000,0,69735,0.000151
mst_100_1000_33,100,1000,0,72648,0.00019
mst_100_1000_34,100,1000,0,81195,0.000149
mst_100_1000_35,100,1000,0,63248,0.000141
mst_100_1000_36,100,1000,0,65806,0.00015
mst_100_1000_37,100,1000,0,71959,0.000161
mst_100_1000_38,100,1000,0,72469,0.000151
mst_100_1000_39,100,1000,0,74096,0.000148
mst_100_1000_40,100,1000,0,63417,0.000147
mst_100_1000_41,100,1000,0,76872,0.000199
mst_100_1000_42,100,1000,0,74423,0.000145
mst_100_1000_43,100,1000,0,70446,0.00015
mst_100_1000_44,100,1000,0,59594,0.000147
mst_100_1000_45,100,1000,0,74439,0.000147
mst_100_1000_46,100,1000,0,60865,0.000146
mst_100_1000_47,100,1000,0,67650,0.000145
mst_100_1000_48,100,1000,0,75897,0.000174
mst_100_1000_49,100,1000,0,72710,0.000153
mst_100_1000_50,100,1000,0,75699,0.000152
mst_100_1000_51,100,1000,0,68399,0.000147
mst_100_1000_52,100,1000,0,63445,0.000146
mst_100_1000_53,100,1000,0,69401,0.000145
mst_100_1000_54,100,1000,0,71462,0.000169
mst_100_1000_55,100,1000,0,67659,0.000153
mst_100_1000_56,100,1000,0,70294,0.000149
mst_100_1000_57,100,1000,0,68540,0.000208
mst_100_1000_58,100,1000,0,71733,0.00019
mst_100_1000_59,100,1000,0,65929,0.000194
mst_100_1000_60,100,1000,0,71034,0.000194
mst_100_1000_61,100,1000,0,76859,0.000179
mst_100_1000_62,100,1000,0,80654,0.000186
mst_100_1000_63,100,1000,0,64930,0.000182
mst_100_1000_64,100,1000,0,61470,0.000191
mst_100_1000_65,100,1000,0,74648,0.00018
mst_100_1000_66,100,1000,0,71938,0.000146
mst_100_1000_67,100,1000,0,73952,0.000137
mst_100_1000_68,100,1000,0,72917,0.000146
mst_100_1000_69,100,1000,0,61991,0.000149
mst_100_1000_70,100,1000,0,65561,0.000137
mst_100_1000_71,100,1000,0,48389,0.00015
mst_100_1000_72,100,1000,0,82083,0.000145
mst_100_1000_73,100,1000,0,65078,0.000145
mst_100_1000_74,100,1000,0,71030,0.000174
mst_100_1000_75,100,1000,0,70415,0.000148
mst_100_1000_76,100,1000,0,62745,0.000146
mst_100_1000_77,100,1000,0,66893,0.000189
mst_100_1000_78,100,1000,0,79907,0.000144
mst_100_1000_79,100,1000,0,66073,0.000141
mst_100_1000_80,100,1000,0,71050,0.000139
mst_100_1000_81,100,1000,0,65897,0.000137
mst_100_1000_82,100,1000,0,68160,0.000144
mst_100_1000_83,100,1000,0,71604,0.000137
mst_100_1000_84,100,1000,0,79723,0.000145
mst_100_1000_85,100,1000,0,61534,0.000141
mst_100_1000_86,100,1000,0,76661,0.000186
mst_100_1000_87,100,1000,0,68529,0.000147
mst_100_1000_88,100,1000,0,73412,0.00014
mst_100_1000_89,100,1000,0,71767,0.00014
mst_100_1000_90,100,1000,0,83558,0.000168
mst_100_1000_91,100,1000,0,63088,0.000243
mst_100_1000_92,100,1000,0,63363,0.000168
mst_100_1000_93,100,1000,0,66544,0.000221
mst_100_1000_94,100,1000,0,66600,0.000201
mst_100_1000_95,100,1000,0,69070,0.000185
mst_100_1000_96,100,1000,0,72882,0.000183
mst_100_1000_97,100,1000,0,67932,0.000163
mst_100_1000_98,100,1000,0,72067,0.000216
mst_100_1000_99,100,1000,0,56216,0.000201
mst_100_4500_0,100,4500,0,23916,0.000792
mst_100_4500_1,100,4500,0,25577,0.000668
mst_100_4500_2,100,4500,0,20850,0.00087
mst_100_4500_3,100,4500,0,22496,0.000666
mst_100_4500_4,100,4500,0,22051,0.000683
mst_100_4500_5,100,4500,0,22586,0.00072
mst_100_4500_6,100,4500,0,23159,0.000847
mst_100_4500_7,100,4500,0,23937,0.00084
mst_100_4500_8,100,4500,0,24205,0.000782
mst_100_4500_9,100,4500,0,22322,0.000774
mst_100_4500_10,100,4500,0,21743,0.000668
mst_100_4500_11,100,4500,0,24436,0.000672
mst_100_4500_12,100,4500,0,23357,0.000685
mst_100_4500_13,100,4500,0,19701,0.000667
mst_100_4500_14,100,4500,0,24593,0.000683
mst_100_4500_15,100,4500,0,23568,0.00067
mst_100_4500_16,100,4500,0,23461,0.00086
mst_100_4500_17,100,4500,0,21328,0.000684
mst_100_4500_18,100,4500,0,23093,0.000663
mst_100_4500_19,100,4500,0,24660,0.00068
mst_100_4500_20,100,4500,0,23463,0.000667
mst_100_4500_21,100,4500,0,21223,0.000712
mst_100_4500_22,100,4500,0,23545,0.000824
mst_100_4500_23,100,4500,0,23848,0.000706
mst_100_4500_24,100,4500,0,23491,0.000673
mst_100_4500_25,100,4500,0,22241,0.00073
mst_100_4500_26,100,4500,0,21438,0.000719
mst_100_4500_27,100,4500,0,23151,0.000723
mst_100_4500_28,100,4500,0,24004,0.000684
mst_100_4500_29,100,4500,0,21741,0.000678
mst_100_4500_30,100,4500,0,24525,0.000669
mst_100_4500_31,100,4500,0,24082,0.000732
mst_100_4500_32,100,4500,0,22933,0.000673
mst_100_4500_33,100,4500,0,23035,0.000679
mst_100_4500_34,100,4500,0,24840,0.000679
mst_100_4500_35,100,4500,0,23047,0.000678
mst_100_4500_36,100,4500,0,25639,0.000681
mst_100_4500_37,100,4500,0,22743,0.000673
mst_100_4500_38,100,4500,0,26630,0.000794
mst_100_4500_39,100,4500,0,21991,0.000664
mst_100_4500_40,100,4500,0,23502,0.000686
mst_100_4500_41,100,4500,0,24216,0.000664
mst_100_4500_42,100,4500,0,23391,0.000707
mst_100_4500_43,100,4500,0,21158,0.000663
mst_100_4500_44,100,4500,0,22238,0.000668
mst_100_4500_45,100,4500,0,23322,0.000658
mst_100_4500_46,100,4500,0,23269,0.000669
mst_100_4500_47,100,4500,0,23624,0.000796
mst_100_4500_48,100,4500,0,21883,0.000837
mst_100_4500_49,100,4500,0,24475,0.000891
mst_100_4500_50,100,4500,0,23109,0.000843
mst_100_4500_51,100,4500,0,24320,0.000683
mst_100_4500_52,100,4500,0,23277,0.000801
mst_100_4500_53,100,4500,0,22869,0.000687
mst_100_4500_54,100,4500,0,22756,0.000614
mst_100_4500_55,100,4500,0,23481,0.000763
mst_100_4500_56,100,4500,0,21843,0.000616
mst_100_4500_57,100,4500,0,24246,0.000714
mst_100_4500_58,100,4500,0,24163,0.000723
mst_100_4500_59,100,4500,0,22677,0.00067
mst_100_4500_60,100,4500,0,22935,0.000606
mst_100_4500_61,100,4500,0,24338,0.00061
mst_100_4500_62,100,4500,0,22623,0.000675
mst_100_4500_63,100,4500,0,24700,0.000621
mst_100_4500_64,100,4500,0,22732,0.000607
mst_100_4500_65,100,4500,0,20609,0.000717
mst_100_4500_66,100,4500,0,23714,0.000786
mst_100_4500_67,100,4500,0,22767,0.000609
mst_100_4500_68,100,4500,0,21799,0.000611
mst_100_4500_69,100,4500,0,20746,0.000665
mst_100_4500_70,100,4500,0,22837,0.000669
mst_100_4500_71,100,4500,0,25163,0.000612
mst_100_4500_72,100,4500,0,22994,0.000613
mst_100_4500_73,100,4500,0,21226,0.000731
mst_100_4500_74,100,4500,0,23975,0.000617
mst_100_4500_75,100,4500,0,23201,0.000613
mst_100_4500_76,100,4500,0,22789,0.000684
mst_100_4500_77,100,4500,0,23046,0.000808
mst_100_4500_78,100,4500,0,23833,0.000732
mst_100_4500_79,100,4500,0,24364,0.000719
mst_100_4500_80,100,4500,0,20085,0.000657
mst_100_4500_81,100,4500,0,22794,0.00074
mst_100_4500_82,100,4500,0,23046,0.000662
mst_100_4500_83,100,4500,0,24174,0.000678
mst_100_4500_84,100,4500,0,22916,0.000876
mst_100_4500_85,100,4500,0,22158,0.000733
mst_100_4500_86,100,4500,0,22305,0.000654
mst_100_4500_87,100,4500,0,20911,0.000891
mst_100_4500_88,100,4500,0,22885,0.000795
mst_100_4500_89,100,4500,0,23681,0.000665
mst_100_4500_90,100,4500,0,19753,0.000662
mst_100_4500_91,100,4500,0,21493,0.000828
mst_100_4500_92,100,4500,0,23566,0.000791
mst_100_4500_93,100,4500,0,22049,0.000741
mst_100_4500_94,100,4500,0,24734,0.000691
mst_100_4500_95,100,4500,0,22415,0.000731
mst_100_4500_96,100,4500,0,24303,0.000671
mst_100_4500_97,100,4500,0,21881,0.000692
mst_100_4500_98,100,4500,0,24572,0.000736
mst_100_4500_99,100,4500,0,21109,0.00075
mst_500_1000_0,500,1000,0,1388560,0.000199
mst_500_1000_1,500,1000,0,1380593,0.000176
mst_500_1000_2,500,1000,0,1337546,0.000175
mst_500_1000_3,500,1000,0,1372648,0.000184
mst_500_1000_4,500,1000,0,1304649,0.000187
mst_500_1000_5,500,1000,0,1432003,0.0002
mst_500_1000_6,500,1000,0,1460561,0.00019
mst_500_1000_7,500,1000,0,1476750,0.000171
mst_500_1000_8,500,1000,0,1362321,0.000187
mst_500_1000_9,500,1000,0,1436053,0.000226
mst_500_1000_10,500,1000,0,1369800,0.000205
mst_500_1000_11,500,1000,0,1351201,0.000225
mst_500_1000_12,500,1000,0,1406020,0.000182
mst_500_1000_13,500,1000,0,1368809,0.000177
mst_500_1000_14,500,1000,0,1443397,0.000177
mst_500_1000_15,500,1000,0,1432864,0.000183
mst_500_1000_16,500,1000,0,1420214,0.000183
mst_500_1000_17,500,1000,0,1438882,0.000254
mst_500_1000_18,500,1000,0,1367479,0.000219
mst_500_1000_19,500,1000,0,1377035,0.00018
mst_500_1000_20,500,1000,0,1344556,0.000197
mst_500_1000_21,500,1000,0,1476200,0.000212
mst_500_1000_22,500,1000,0,1355124,0.000212
mst_500_1000_23,500,1000,0,1394476,0.000182
mst_500_1000_24,500,1000,0,1380125,0.000218
mst_500_1000_25,500,1000,0,1406159,0.000263
